"locator_domain","page_url","location_name","street_address","city","state","zip","country_code","store_number","phone","location_type","latitude","longitude","hours_of_operation"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/corona/nycoa/hoteldetail","Holiday Inn LaGuardia Airport","37-10 114th Street","Corona","New York","11368","US","nycoa","1-718-6512100","Hotel","40.75487","-73.853788","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/east-windsor/ttnew/hoteldetail","Holiday Inn East Windsor - Cranbury Area","399 Monmouth Street","East Windsor","New Jersey","08520","US","ttnew","1-609-4487000","Hotel","40.270007","-74.506094","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/jamaica/nycka/hoteldetail","Holiday Inn New York JFK Airport Area","154-71 Brookville Boulevard","Rosedale Jamaica Queens","New York","11422","US","nycka","1-718-7120100","Hotel","40.640731","-73.743325","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/orangeburg/orany/hoteldetail","Holiday Inn Orangeburg-Rockland/Bergen Co","329 Route 303","Orangeburg","New York","10962","US","orany","1-845-3597000","Hotel","41.0458","-73.945245","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/carle-place/nycwb/hoteldetail","Holiday Inn Westbury-Long Island","369 Old Country Rd","Carle Place","New York","11514","US","nycwb","1-516-9975000","Hotel","40.745549","-73.601294","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/manahawkin/hwwnj/hoteldetail","Holiday Inn Manahawkin/Long Beach Island","151 Route 72 West","Manahawkin","New Jersey","08050","US","hwwnj","1-609-4816100","Hotel","39.690694","-74.255651","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/albuquerque/abqsb/hoteldetail","Holiday Inn & Suites Albuquerque Airport","1501 Sunport Place","Albuquerque","New Mexico","87106","US","abqsb","1-505-9442255","Hotel","35.0498","-106.6331","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/albuquerque/abqjs/hoteldetail","Holiday Inn & Suites Albuquerque-North I-25","5050 Jefferson Street NE","Albuquerque","New Mexico","87109","US","abqjs","1-505-9442222","Hotel","35.139024","-106.593489","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/roswell/rownm/hoteldetail","Holiday Inn Roswell","3620 N. Main St","Roswell","New Mexico","88201","US","rownm","1-575-6233216","Hotel","33.442937","-104.52495","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/auburn/syrau/hoteldetail","Holiday Inn Auburn-Finger Lakes Region","75 North Street","Auburn","New York","13021","US","syrau","1-315-2534531","Hotel","42.9358","-76.5664","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/liverpool/syrlp/hoteldetail","Holiday Inn Syracuse-Liverpool-Exit 37","441 Electronics Parkway","Liverpool","New York","13088","US","syrlp","1-315-4571122","Hotel","43.1017","-76.188","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/binghamton/bgmar/hoteldetail","Holiday Inn Binghamton Downtown","2-8 Hawley Street","Binghamton","New York","13901","US","bgmar","1-607-7221212","Hotel","42.0975","-75.9148","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/elmira/elmdt/hoteldetail","Holiday Inn Elmira - Horseheads","One Holiday Plaza, 760 East Water Street","Elmira","New York","14901-3399","US","elmdt","1-607-7344211","Hotel","42.089241","-76.793305","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/johnstown/jntny/hoteldetail","Holiday Inn Johnstown-Gloversville","308 North Comrie Ave","Johnstown","New York","12095-1095","US","jntny","1-518-7624686","Hotel","43.020868","-74.361872","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/saratoga-springs/sgany/hoteldetail","Holiday Inn Saratoga Springs","232 Broadway","Saratoga Springs","New York","12866-4253","US","sgany","1-518-5844550","Hotel","43.076217","-73.786809","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/niagara-falls/iagba/hoteldetail","Holiday Inn Niagara Falls-Scenic Downtown","114 Buffalo Avenue","Niagara Falls","New York","14303","US","iagba","1-716-2852521","Hotel","43.083559","-79.061846","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/rochester/rocny/hoteldetail","Holiday Inn Rochester NY - Downtown","70 State Street","Rochester","New York","14614","US","rocny","1-585-3554811","Hotel","43.156729","-77.613467","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/rochester/rocjr/hoteldetail","Holiday Inn & Suites Rochester - Marketplace","800 Jefferson Road","Rochester","New York","14623","US","rocjr","1-585-4759190","Hotel","43.087131","-77.621317","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/arden/avlar/hoteldetail","Holiday Inn & Suites Arden - Asheville Airport","9 Brian Boulevard","Arden","North Carolina","28704","US","avlar","1-828-6846000","Hotel","35.4440913","-82.5330463","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/asheville/avlab/hoteldetail","Holiday Inn & Suites Asheville-Biltmore Vlg Area","186 Hendersonville Road","Asheville","North Carolina","28803","US","avlab","1-828-2770026","Hotel","35.562928","-82.541798","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/asheville/avlea/hoteldetail","Holiday Inn Asheville East","1450 Tunnel Road","Asheville","North Carolina","28805","US","avlea","1-828-2985611","Hotel","35.5845","-82.4619","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/asheville/avlpp/hoteldetail","Holiday Inn Asheville - Biltmore West","435 Smokey Park Highway","Asheville","North Carolina","28806","US","avlpp","1-828-6652161","Hotel","35.554364","-82.641957","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/boone/hkybo/hoteldetail","Holiday Inn Boone - University Area","1075 Highway 105","Boone","North Carolina","28607","US","hkybo","1-828-2640077","Hotel","36.2035218","-81.6712877","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/cary/rducy/hoteldetail","Holiday Inn & Suites Raleigh-Cary (I-40 @Walnut St)","5630 Dillard Drive","Cary","North Carolina","27518","US","rducy","1-919-8511220","Hotel","35.755191","-78.73755","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/morrisville/rdums/hoteldetail","Holiday Inn Raleigh-Durham Airport","930 Airport Blvd.","Morrisville","North Carolina","27560","US","rdums","1-919-4651910","Hotel","35.8558","-78.8266","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/raleigh/rdusc/hoteldetail","Holiday Inn Raleigh Downtown","320 Hillsborough Street","Raleigh","North Carolina","27603","US","rdusc","1-919-8320501","Hotel","35.78058","-78.64427","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/charlotte/cltdt/hoteldetail","Holiday Inn Charlotte-Center City","230 North College St","Charlotte","North Carolina","28202","US","cltdt","1-704-3355400","Hotel","35.227294","-80.840496","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/charlotte/cltap/hoteldetail","Holiday Inn Charlotte-Airport Conf Ctr","2707 Little Rock Rd","Charlotte","North Carolina","28214","US","cltap","1-704-3944301","Hotel","35.240027","-80.939459","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/charlotte/cltup/hoteldetail","Holiday Inn Charlotte University","8520 University Executive Park Dr","Charlotte","North Carolina","28262","US","cltup","1-704-5470999","Hotel","35.303719","-80.753617","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/rock-hill/clthi/hoteldetail","Holiday Inn Rock Hill","503 Galleria Boulevard","Rock Hill","South Carolina","29730","US","clthi","1-803-3231900","Hotel","34.944258","-80.969841","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/fayetteville/faycd/hoteldetail","Holiday Inn & Suites Fayetteville W-Fort Bragg Area","2501 Two Bale Lane","Fayetteville","North Carolina","28304","US","faycd","1-910-4915352","Hotel","35.025953","-79.058958","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/lumberton/lbtno/hoteldetail","Holiday Inn Lumberton North - I-95","101 Wintergreen Dr.","Lumberton","North Carolina","28358","US","lbtno","1-910-6711166","Hotel","34.667796","-79.003736","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/greensboro/gsohi/hoteldetail","Holiday Inn Greensboro Coliseum","3005 West Gate City Boulevard","Greensboro","North Carolina","27403","US","gsohi","1-336-2944565","Hotel","36.048859","-79.835401","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/greensboro/gsoap/hoteldetail","Holiday Inn Greensboro Airport","6426 Burnt Poplar Road","Greensboro","North Carolina","27409","US","gsoap","1-336-6680421","Hotel","36.07714","-79.94742","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/greenville/pgvhi/hoteldetail","Holiday Inn Greenville","203 Southwest Greenville Boulevard","Greenville","North Carolina","27834","US","pgvhi","1-252-3558300","Hotel","35.57439","-77.387864","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/rocky-mount/rkmwa/hoteldetail","Holiday Inn Rocky Mount - I-95 at US 64","200 Enterprise Dr.","Rocky Mount","North Carolina","27804","US","rkmwa","1-252-9377100","Hotel","35.977491","-77.841856","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/wilmington/ilmms/hoteldetail","Holiday Inn Wilmington-Market St.","5032 Market Street","Wilmington","North Carolina","28405","US","ilmms","1-910-3921101","Hotel","34.24409","-77.881768","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/bismarck/bissb/hoteldetail","Holiday Inn Bismarck","3903 State Street","Bismarck","North Dakota","58503","US","bissb","1-701-7518240","Hotel","46.848342","-100.772482","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/fargo/farnd/hoteldetail","Holiday Inn Fargo","3803 13th Ave S, P O Box 9555","Fargo","North Dakota","58103","US","farnd","11-701-2822700","Hotel","46.8633","-96.8456","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/akron/cakfr/hoteldetail","Holiday Inn Akron West - Fairlawn","4073 Medina Rd","Akron","Ohio","44333","US","cakfr","1-330-6664131","Hotel","41.135916","-81.644357","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/canton/cakbv/hoteldetail","Holiday Inn Canton (Belden Village)","4520 Everhard Rd NW","Canton","Ohio","44718","US","cakbv","1-330-4942770","Hotel","40.858361","-81.43343","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/strongsville/clesv/hoteldetail","Holiday Inn Cleveland-Strongsville (Arpt)","15471 Royalton Road","Strongsville","Ohio","44136","US","clesv","1-440-2388800","Hotel","41.3125","-81.8077","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/independence/clein/hoteldetail","Holiday Inn Cleveland-S Independence","6001 Rockside Rd","Independence","Ohio","44131","US","clein","1-216-5248050","Hotel","41.395859","-81.649333","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/cleveland/cleea/hoteldetail","Holiday Inn Cleveland Clinic","8650 Euclid Avenue","Cleveland","Ohio","44106","US","cleea","1-216-7074200","Hotel","41.503387","-81.625926","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/mayfield/clemf/hoteldetail","Holiday Inn Cleveland-Mayfield","780 Beta Drive","Mayfield","Ohio","44143","US","clemf","1-440-4619200","Hotel","41.539692","-81.444984","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/mentor/cleme/hoteldetail","Holiday Inn Cleveland Northeast - Mentor","7701 Reynolds Road","Mentor","Ohio","44060","US","cleme","1-440-9517333","Hotel","41.66161","-81.37831","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/columbus/cmhet/hoteldetail","Holiday Inn Columbus Dwtn-Capitol Square","175 East Town St","Columbus","Ohio","43215","US","cmhet","1-614-2213281","Hotel","39.959366","-82.994972","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/columbus/cmhbi/hoteldetail","Holiday Inn Columbus - Hilliard","5495 Maxwell Place","Columbus","Ohio","43228","US","cmhbi","1-614-3351150","Hotel","39.979178","-83.146808","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/fairborn/fbnpd/hoteldetail","Holiday Inn Dayton/Fairborn I-675","2800 Presidential Dr","Fairborn","Ohio","45324","US","fbnpd","1-937-4267800","Hotel","39.777001","-84.058799","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/wilmington/ilnoh/hoteldetail","Holiday Inn Wilmington","123 Gano Road","Wilmington","Ohio","45177","US","ilnoh","1-937-2833200","Hotel","39.521541","-83.844288","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/lima/aohli/hoteldetail","Holiday Inn & Suites Lima","803 S. Leonard Ave.","Lima","Ohio","45804","US","aohli","1-419-8794000","Hotel","40.73115","-84.0786","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/mansfield/mnsoh/hoteldetail","Holiday Inn & Suites Mansfield-Conference Ctr","116 Park Avenue West","Mansfield","Ohio","44902","US","mnsoh","1-419-5256000","Hotel","40.758757","-82.519909","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/maumee/toltd/hoteldetail","Holiday Inn Toledo-Maumee (I-80/90)","1705 Tollgate Drive","Maumee","Ohio","43537","US","toltd","1-419-4827777","Hotel","41.587336","-83.668327","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/perrysburg/tolpo/hoteldetail","Holiday Inn & Suites Toledo Southwest - Perrysburg","27355 Carronade Drive","Perrysburg","Ohio","43551","US","tolpo","1-567-3318900","Hotel","41.546419","-83.600233","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/portsmouth/htspt/hoteldetail","Holiday Inn Portsmouth Downtown","711 Second Street","Portsmouth","Ohio","45662","US","htspt","11-740-3547711","Hotel","38.73152","-82.99805","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/youngstown/yngso/hoteldetail","Holiday Inn Youngstown-South (Boardman)","7410 South Ave","Youngstown","Ohio","44512","US","yngso","1-330-7261611","Hotel","41.0224","-80.6348","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/ardmore/admrf/hoteldetail","Holiday Inn Ardmore I-35","2207 North Rockford Road","Ardmore","Oklahoma","73401","US","admrf","1-580-2263333","Hotel","34.197257","-97.160491","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/oklahoma-city/okcnb/hoteldetail","Holiday Inn & Suites Oklahoma City North","6200 North Robinson Avenue","Oklahoma City","Oklahoma","73118","US","okcnb","1-405-2864777","Hotel","35.53504","-97.516095","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/oklahoma-city/okcsw/hoteldetail","Holiday Inn Oklahoma City Airport","4401 Southwest 15th","Oklahoma City","Oklahoma","73108","US","okcsw","1-405-6017272","Hotel","35.447935","-97.598862","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/oklahoma-city/okcot/hoteldetail","Holiday Inn Oklahoma City North-Quail Spgs","13800 Quail Springs Parkway","Oklahoma City","Oklahoma","73134","US","okcot","1-405-2869393","Hotel","35.610754","-97.57595","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/stillwater/swonp/hoteldetail","Holiday Inn & Suites Stillwater - University West","715 S Country Club Road","Stillwater","Oklahoma","74074","US","swonp","1-405-3722445","Hotel","36.114255","-97.122983","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/tulsa/tulms/hoteldetail","Holiday Inn Tulsa City Center","17 West 7th Street","Tulsa","Oklahoma","74119","US","tulms","1-918-5855898","Hotel","36.149481","-95.989231","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/tulsa/tulhi/hoteldetail","Holiday Inn & Suites Tulsa South","10020 East 81st Street","Tulsa","Oklahoma","74133","US","tulhi","1-918-9945000","Hotel","36.04639","-95.864071","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/hillsboro/hioho/hoteldetail","Holiday Inn Hillsboro","2575 NE Aloclek Drive","Hillsboro","Oregon","97124","US","hioho","1-503-6401745","Hotel","45.537507","-122.892951","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/wilsonville/pdxso/hoteldetail","Holiday Inn Portland- I-5 S (Wilsonville)","25425 Sw 95th Avenue","Wilsonville","Oregon","97070","US","pdxso","1-503-6822211","Hotel","45.336982","-122.773376","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/portland/pdxap/hoteldetail","Holiday Inn Portland-Airport (I-205)","8439 Ne Columbia Boulevard","Portland","Oregon","97220-1382","US","pdxap","1-503-2565000","Hotel","45.564288","-122.574424","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/salem/slems/hoteldetail","Holiday Inn Salem","3301 Market St. NE","Salem","Oregon","97301","US","slems","1-503-3707888","Hotel","44.9511166","-122.9941417","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/allentown/abehb/hoteldetail","Holiday Inn Allentown-Bethlehem","4325 Hamilton Boulevard","Allentown","Pennsylvania","18103","US","abehb","1-610-3661600","Hotel","40.57176140000001","-75.54299999999999","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/dunmore/scred/hoteldetail","Holiday Inn Scranton East - Dunmore","200 Tigue Street","Dunmore","Pennsylvania","18512","US","scred","1-570-8662365","Hotel","41.4135275","-75.599166","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/wilkes-barre/avphi/hoteldetail","Holiday Inn Wilkes Barre - East Mountain","600 Wildflower Drive","Wilkes Barre","Pennsylvania","18702","US","avphi","1-570-8221011","Hotel","41.2536","-75.814704","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/erie/eriee/hoteldetail","Holiday Inn Erie","2260 Downs Drive","Erie","Pennsylvania","16509","US","eriee","1-814-2050271","Hotel","42.0490559","-80.0894759","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/grantville/grvpa/hoteldetail","Holiday Inn Harrisburg (Hershey Area) I-81","604 Station Road","Grantville","Pennsylvania","17028","US","grvpa","1-717-4690661","Hotel","40.380127","-76.66585","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/middletown/mdtmt/hoteldetail","Holiday Inn Harrisburg East","815 South Eisenhower Boulevard","Middletown","Pennsylvania","17057","US","mdtmt","1-717-9391600","Hotel","40.218535","-76.790837","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/lancaster/lnsch/hoteldetail","Holiday Inn Lancaster","26 East Chestnut Street","Lancaster","Pennsylvania","17602","US","lnsch","1-717-3940900","Hotel","40.04123209999999","-76.3052338","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/johnstown/jstmk/hoteldetail","Holiday Inn Johnstown-Downtown","250 Market Street","Johnstown","Pennsylvania","15901","US","jstmk","1-814-5357777","Hotel","40.325033","-78.920599","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/morgantown/mgnpa/hoteldetail","Holiday Inn Morgantown - Reading Area","6170 Morgantown Rd.","Morgantown","Pennsylvania","19543","US","mgnpa","1-610-2863000","Hotel","40.158749","-75.891228","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/williamsport/iptpp/hoteldetail","Holiday Inn Williamsport","100 Pine Street","Williamsport","Pennsylvania","17701","US","iptpp","1-570-3278231","Hotel","41.239572","-77.000897","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/saunderstown/sknri/hoteldetail","Holiday Inn South Kingstown (Newport Area)","3009 Tower Hill Road","Saunderstown","Rhode Island","02874","US","sknri","1-401-7891051","Hotel","41.4947","-71.4565","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/anderson/andct/hoteldetail","Holiday Inn Anderson","3509 Clemson Blvd","Anderson","South Carolina","29621","US","andct","1-864-2261000","Hotel","34.550487","-82.675909","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/beaufort/bftbs/hoteldetail","Holiday Inn & Suites Beaufort @ Highway 21","2225 Boundary St.","Beaufort","South Carolina","29902","US","bftbs","1-843-3793100","Hotel","32.441479","-80.695439","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/charleston/chsms/hoteldetail","Holiday Inn Charleston Historic Downtown","425 Meeting Street","Charleston","South Carolina","29403","US","chsms","1-843-7182327","Hotel","32.793004","-79.938468","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/charleston/chsrv/hoteldetail","Holiday Inn Charleston-Riverview","301 Savannah Hwy","Charleston","South Carolina","29407","US","chsrv","1-843-5567100","Hotel","32.781335","-79.965808","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/columbia/caehd/hoteldetail","Holiday Inn Columbia - Downtown","1233 Washington Street","Columbia","South Carolina","29201","US","caehd","1-803-2054950","Hotel","34.004495","-81.0338609","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/greenville/gspwd/hoteldetail","Holiday Inn Greenville - Woodruff Road","25 Old Country Road","Greenville","South Carolina","29607","US","gspwd","1-864-7202600","Hotel","34.83035","-82.30248","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/surfside-beach/myrsb/hoteldetail","Holiday Inn Oceanfront @ Surfside Beach","1601 N Ocean Blvd","Surfside Beach","South Carolina","29575","US","myrsb","1-843-2385601","Hotel","33.616908","-78.961971","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/santee/sntee/hoteldetail","Holiday Inn Santee","139 Bradford Blvd.","Santee","South Carolina","29142","US","sntee","1-803-8549800","Hotel","33.4837","-80.4768","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/spearfish/blkno/hoteldetail","Holiday Inn Spearfish-Convention Center","305 N. 27th Street","Spearfish","South Dakota","57783-0399","US","blkno","1-605-6424683","Hotel","44.4801","-103.8142","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/rapid-city/rapcc/hoteldetail","Holiday Inn Rapid City-Rushmore Plaza","505 North Fifth St","Rapid City","South Dakota","57701","US","rapcc","1-605-3484000","Hotel","44.088183","-103.221876","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/sioux-falls/fsddt/hoteldetail","Holiday Inn Sioux Falls-City Centre","100 West 8th St","Sioux Falls","South Dakota","57104","US","fsddt","1-605-3392000","Hotel","43.54865","-96.726808","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/sioux-falls/fsdrs/hoteldetail","Holiday Inn & Suites Sioux Falls - Airport","2040 W. Russell Street","Sioux Falls","South Dakota","57104","US","fsdrs","1-605-3312040","Hotel","43.564982","-96.755494","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/brentwood/bnapk/hoteldetail","Holiday Inn Franklin - Cool Springs","1738 Carothers Parkway","Brentwood","Tennessee","37027","US","bnapk","1-615-2778700","Hotel","35.961325","-86.801788","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/nashville/bnavb/hoteldetail","Holiday Inn Nashville-Vanderbilt (Dwtn)","2613 West End Ave","Nashville","Tennessee","37203","US","bnavb","1-615-3274707","Hotel","36.146163","-86.810021","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/nashville/bnash/hoteldetail","Holiday Inn & Suites Nashville Dtwn - Conv Ctr","415 4th Avenue South","Nashville","Tennessee","37201","US","bnash","1-615-2650355","Hotel","36.1562034","-86.7743232","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/murfreesboro/bnahi/hoteldetail","Holiday Inn Murfreesboro","1453 Silohill Lane","Murfreesboro","Tennessee","37129","US","bnahi","1-615-7515300","Hotel","35.8647646","-86.4523813","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/chattanooga/chadt/hoteldetail","Holiday Inn & Suites Chattanooga Downtown","434 Chestnut Street","Chattanooga","Tennessee","37402","US","chadt","1-423-7775858","Hotel","35.051134","-85.311786","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/chattanooga/chatn/hoteldetail","Holiday Inn Chattanooga - Hamilton Place","2232 Center Street","Chattanooga","Tennessee","37421","US","chatn","1-423-4851185","Hotel","35.042519","-85.161034","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/cleveland/chacl/hoteldetail","Holiday Inn Cleveland","110 Interstate Dr NW","Cleveland","Tennessee","37312","US","chacl","1-423-4781212","Hotel","35.1934156","-84.89052939999999","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/cookeville/cjewa/hoteldetail","Holiday Inn Cookeville","1091 South Willow Avenue","Cookeville","Tennessee","38501","US","cjewa","1-931-5594539","Hotel","36.138407","-85.529003","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/pigeon-forge/pgftl/hoteldetail","Holiday Inn & Suites Pigeon Forge Convention Center","2905 Parkway","Pigeon Forge","Tennessee","37863","US","pgftl","1-865-4282525","Hotel","35.79772","-83.56522199999999","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/johnson-city/jncws/hoteldetail","Holiday Inn Johnson City","101 W. Springbrook Drive","Johnson City","Tennessee","37604","US","jncws","1-423-2824611","Hotel","36.349803","-82.381757","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/bristol/brlva/hoteldetail","Holiday Inn Bristol Conference Ctr","3005 Linden Drive","Bristol","Virginia","24202","US","brlva","1-276-4664100","Hotel","36.628508","-82.129634","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/knoxville/tysmr/hoteldetail","Holiday Inn Knoxville N - Merchant Drive","5634 Merchants Center Boulevard","Knoxville","Tennessee","37912","US","tysmr","1-865-6878989","Hotel","36.011556","-83.977278","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/knoxville/tyscb/hoteldetail","Holiday Inn Knoxville West- Cedar Bluff Rd","9134 Executive Park Drive","Knoxville","Tennessee","37923","US","tyscb","1-865-6931011","Hotel","35.9198","-84.0916","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/abilene/abinu/hoteldetail","Holiday Inn Abilene - North College Area","3525 West Lake Road","Abilene","Texas","79601","US","abinu","1-325-6731400","Hotel","32.49257","-99.723089","<MISSING>"
